customer_id,age,age_segment,annual_income,income_segment,credit_score,credit_score_segment,employment_years,account_tenure,loan_amount,interest_rate,credit_utilization,utilization_segment,late_payments,missed_payments_6m,payment_history_score,payment_history_segment,transaction_count,avg_monthly_spend,monthly_debt_payment,dti,dti_segment,default,default_probability,risk_score,ml_risk_tier
C07066,39,36-50,53216,Middle Income,534,Poor,12,4,63200,12.2,55.4,Moderate Utilization,9,3,25,Weak,33,3013.52,2229.31,50.27,High DTI,1,0.871405341,87.14,High Risk
C07067,52,51-65,137327,High Income,752,Very Good,29,5,56700,13.23,40.86,Moderate Utilization,5,2,55,Weak,116,3722.08,1189.02,10.39,Low DTI,0,0.22636521,22.64,Low Risk
C07068,30,26-35,119938,Upper-Middle Income,787,Very Good,14,6,171900,13.12,62.5,Moderate Utilization,1,0,95,Strong,147,4787.67,1419.27,14.2,Low DTI,0,0.203996604,20.4,Low Risk
C07069,50,36-50,92199,Upper-Middle Income,624,Fair,3,6,30200,7.86,76.01,High Utilization,0,0,100,Strong,29,1316.96,3412.9,44.42,High DTI,1,0.643522635,64.35,High Risk
C07070,62,51-65,80143,Upper-Middle Income,475,Poor,28,13,43200,5.86,71.02,High Utilization,10,1,40,Weak,47,8458.03,3558.35,53.28,High DTI,1,0.906874003,90.69,High Risk
C07071,34,26-35,78322,Middle Income,764,Very Good,4,8,25600,7.41,21.25,Low Utilization,1,0,95,Strong,92,2943.2,1377.81,21.11,Moderate DTI,0,0.131114756,13.11,Low Risk
C07072,55,51-65,140318,High Income,708,Good,1,13,70300,11.08,54.69,Moderate Utilization,1,1,85,Strong,124,3378.31,5211.64,44.57,High DTI,1,0.524820583,52.48,Medium Risk
C07073,56,51-65,63506,Middle Income,605,Fair,33,19,8200,12.54,50.01,Moderate Utilization,10,2,30,Weak,52,7496.47,1864.43,35.23,Moderate DTI,1,0.692354928,69.24,High Risk
C07074,51,51-65,66110,Middle Income,619,Fair,16,6,44900,7.46,79.08,High Utilization,1,0,95,Strong,90,9230.9,2574.43,46.73,High DTI,0,0.719179436,71.92,High Risk
C07075,35,26-35,107601,Upper-Middle Income,666,Fair,5,3,109300,6.69,66.79,Moderate Utilization,5,0,75,Moderate,18,6004.76,3179.61,35.46,Moderate DTI,1,0.58889074,58.89,Medium Risk
C07076,39,36-50,121054,High Income,587,Fair,28,11,82700,7.53,80.06,High Utilization,4,3,50,Weak,104,8222.85,4189.48,41.53,High DTI,1,0.811082914,81.11,High Risk
C07077,41,36-50,120205,High Income,697,Good,6,2,111100,8.58,61.73,Moderate Utilization,6,3,40,Weak,109,5976.9,2210.77,22.07,Moderate DTI,1,0.556793162,55.68,Medium Risk
C07078,22,18-25,84095,Upper-Middle Income,744,Very Good,39,19,57800,14.31,18.62,Low Utilization,7,2,45,Weak,73,9840.42,407.86,5.82,Low DTI,0,0.140574256,14.06,Low Risk
C07079,24,18-25,142636,High Income,565,Poor,2,3,136400,7.26,76.67,High Utilization,6,3,40,Weak,80,3261.67,4214.89,35.46,Moderate DTI,1,0.800397943,80.04,High Risk
C07080,42,36-50,133024,High Income,764,Very Good,16,5,56500,11.16,28.31,Low Utilization,4,2,60,Moderate,88,9567.03,2129.49,19.21,Low DTI,0,0.234182663,23.42,Low Risk
C07081,58,51-65,123139,High Income,735,Good,28,8,20800,4.99,64.63,Moderate Utilization,1,1,85,Strong,31,2885.83,1801.93,17.56,Low DTI,1,0.293050903,29.31,Low Risk
C07082,41,36-50,130110,High Income,708,Good,24,7,37200,9.48,40.14,Moderate Utilization,0,0,100,Strong,5,7010.81,3861.01,35.61,Moderate DTI,0,0.297202063,29.72,Low Risk
C07083,38,36-50,92761,Upper-Middle Income,641,Fair,26,16,38800,3.12,84,High Utilization,3,0,85,Strong,114,6431.12,3237.36,41.88,High DTI,1,0.691305576,69.13,High Risk
C07084,60,51-65,60902,Middle Income,655,Fair,24,2,75000,13.05,66.56,Moderate Utilization,9,3,25,Weak,79,707.35,1927.55,37.98,Moderate DTI,1,0.790514412,79.05,High Risk
C07085,37,36-50,105962,Upper-Middle Income,766,Very Good,15,3,15600,7.84,36.69,Moderate Utilization,5,2,55,Weak,82,4460.83,703.76,7.97,Low DTI,0,0.199872064,19.99,Low Risk
C07086,30,26-35,148093,High Income,633,Fair,17,13,213100,9.89,60.53,Moderate Utilization,4,0,80,Strong,127,6640.99,4500.79,36.47,Moderate DTI,1,0.527878456,52.79,Medium Risk
C07087,34,26-35,99518,Upper-Middle Income,792,Very Good,10,8,16400,14.87,22.77,Low Utilization,3,2,65,Moderate,30,7923.82,1588.14,19.15,Low DTI,0,0.182790388,18.28,Low Risk
C07088,71,66-75,128301,High Income,602,Fair,18,10,159900,4.95,48.05,Moderate Utilization,10,3,20,Weak,114,3382.43,5834.49,54.57,High DTI,1,0.854584048,85.46,High Risk
C07089,59,51-65,58549,Middle Income,752,Very Good,3,6,29500,9.43,51.76,Moderate Utilization,4,1,70,Moderate,147,8755.68,362.03,7.42,Low DTI,0,0.239691211,23.97,Low Risk
C07090,54,51-65,68405,Middle Income,764,Very Good,11,20,54100,4.62,69.57,Moderate Utilization,3,3,55,Weak,44,1336.47,777.54,13.64,Low DTI,0,0.370914951,37.09,Medium Risk
C07091,57,51-65,128442,High Income,601,Fair,34,9,149400,9.73,62.2,Moderate Utilization,7,1,55,Weak,69,7943.31,4268.56,39.88,Moderate DTI,1,0.703860699,70.39,High Risk
C07092,54,51-65,120236,High Income,627,Fair,17,20,163100,5.24,83.94,High Utilization,7,2,45,Weak,112,8883.21,3712.29,37.05,Moderate DTI,0,0.79016401,79.02,High Risk
C07093,73,66-75,43827,Low Income,555,Poor,33,17,37900,7.64,73.64,High Utilization,2,2,70,Moderate,104,7276.76,1856.8,50.84,High DTI,0,0.814909742,81.49,High Risk
C07094,53,51-65,33865,Low Income,693,Good,25,8,34500,6.61,40.45,Moderate Utilization,1,1,85,Strong,117,2035.21,1480.75,52.47,High DTI,1,0.547450631,54.75,Medium Risk
C07095,62,51-65,89299,Upper-Middle Income,728,Good,5,13,118800,7.19,32.85,Moderate Utilization,3,1,75,Moderate,41,3997.57,2567.35,34.5,Moderate DTI,0,0.339583714,33.96,Medium Risk
C07096,52,51-65,77546,Middle Income,716,Good,16,8,84600,7.71,64.34,Moderate Utilization,3,0,85,Strong,147,5614.79,464.63,7.19,Low DTI,0,0.238406889,23.84,Low Risk
C07097,18,18-25,135515,High Income,618,Fair,19,19,163800,4.6,78.17,High Utilization,7,1,55,Weak,65,3448.63,2823.23,25,Moderate DTI,1,0.603739238,60.37,High Risk
C07098,59,51-65,143795,High Income,770,Very Good,32,17,201100,12.08,40.61,Moderate Utilization,2,0,90,Strong,88,4208.66,881.94,7.36,Low DTI,0,0.105352528,10.54,Low Risk
C07099,40,36-50,128243,High Income,567,Poor,20,11,122800,10.89,73.24,High Utilization,6,1,60,Moderate,67,3328.93,6099.02,57.07,High DTI,1,0.855012685,85.5,High Risk
C07100,53,51-65,123487,High Income,677,Good,9,20,128600,7.18,48.56,Moderate Utilization,2,0,90,Strong,76,4415.46,2508.84,24.38,Moderate DTI,0,0.280422232,28.04,Low Risk
C07101,31,26-35,96794,Upper-Middle Income,709,Good,28,20,129500,14.11,41.27,Moderate Utilization,4,0,80,Strong,129,4231.28,2155.28,26.72,Moderate DTI,0,0.271470945,27.15,Low Risk
C07102,68,66-75,67382,Middle Income,669,Fair,30,16,85500,13.03,57.55,Moderate Utilization,8,0,60,Moderate,16,1412.18,287.5,5.12,Low DTI,1,0.271301902,27.13,Low Risk
C07103,75,66-75,50288,Middle Income,773,Very Good,0,10,64600,11.25,62.17,Moderate Utilization,2,0,90,Strong,44,5248.95,452.59,10.8,Low DTI,1,0.223326096,22.33,Low Risk
C07104,63,51-65,32351,Low Income,516,Poor,23,14,39100,4.22,40.65,Moderate Utilization,9,2,35,Weak,100,7236.9,1496.5,55.51,High DTI,0,0.845068891,84.51,High Risk
C07105,64,51-65,37894,Low Income,586,Fair,21,1,30500,3.76,72.44,High Utilization,2,2,70,Moderate,56,7030.31,1600.39,50.68,High DTI,0,0.81911596,81.91,High Risk
C07106,59,51-65,147261,High Income,505,Poor,11,14,166900,12.89,82.71,High Utilization,10,1,40,Weak,59,7741.44,6608.34,53.85,High DTI,1,0.918619261,91.86,High Risk
C07107,66,66-75,68615,Middle Income,671,Good,4,8,25100,9.96,43.83,Moderate Utilization,1,1,85,Strong,87,9388.46,3364.99,58.85,High DTI,1,0.670711069,67.07,High Risk
C07108,64,51-65,82459,Upper-Middle Income,773,Very Good,9,4,80700,8.46,25.5,Low Utilization,2,1,80,Strong,114,3982.58,1407.3,20.48,Moderate DTI,0,0.178722108,17.87,Low Risk
C07109,62,51-65,140104,High Income,650,Fair,22,16,98900,10.33,63.32,Moderate Utilization,0,0,100,Strong,114,7844.02,5344.97,45.78,High DTI,0,0.553134804,55.31,Medium Risk
C07110,55,51-65,79382,Middle Income,700,Good,3,17,86900,6.56,28.76,Low Utilization,9,3,25,Weak,67,8548.86,861.29,13.02,Low DTI,1,0.339692555,33.97,Medium Risk
C07111,60,51-65,42242,Low Income,731,Good,21,6,62400,5.02,32.68,Moderate Utilization,0,0,100,Strong,100,6527.21,1431.65,40.67,High DTI,1,0.31955947,31.96,Medium Risk
C07112,51,51-65,89952,Upper-Middle Income,667,Fair,1,15,69600,4.55,28.57,Low Utilization,5,3,45,Weak,116,1635.32,1571.91,20.97,Moderate DTI,1,0.341172383,34.12,Medium Risk
C07113,21,18-25,67354,Middle Income,529,Poor,5,1,53900,12.54,53.19,Moderate Utilization,9,3,25,Weak,86,8127.12,3337.95,59.47,High DTI,0,0.911341797,91.13,High Risk
C07114,24,18-25,54614,Middle Income,638,Fair,30,5,7400,12.29,34.48,Moderate Utilization,7,0,65,Moderate,34,9159.26,2233.71,49.08,High DTI,1,0.606053258,60.61,High Risk
C07115,64,51-65,131825,High Income,733,Good,27,4,162000,7.87,69.46,Moderate Utilization,3,2,65,Moderate,110,3279.37,559.16,5.09,Low DTI,0,0.286642849,28.66,Low Risk
C07116,72,66-75,120320,High Income,765,Very Good,0,3,177700,3.18,43.39,Moderate Utilization,0,0,100,Strong,33,7589.18,1652.39,16.48,Low DTI,0,0.170237118,17.02,Low Risk
C07117,21,18-25,134199,High Income,528,Poor,15,18,98900,14.76,82.13,High Utilization,7,2,45,Weak,8,9342.95,4967.6,44.42,High DTI,1,0.857501079,85.75,High Risk
C07118,74,66-75,115252,Upper-Middle Income,562,Poor,38,2,139800,11.98,44.67,Moderate Utilization,7,1,55,Weak,98,3423.88,5090.3,53,High DTI,1,0.7590598,75.91,High Risk
C07119,38,36-50,89171,Upper-Middle Income,650,Fair,18,5,73000,12.62,49.3,Moderate Utilization,8,1,50,Weak,14,5676.58,2117.81,28.5,Moderate DTI,0,0.528672172,52.87,Medium Risk
C07120,25,18-25,46824,Low Income,575,Poor,34,0,6900,11.7,85.56,High Utilization,6,2,50,Weak,120,7265.63,1697.37,43.5,High DTI,0,0.859352672,85.94,High Risk
C07121,66,66-75,44640,Low Income,648,Fair,34,8,52200,3.2,81.05,High Utilization,7,3,35,Weak,25,3653.77,1269.64,34.13,Moderate DTI,1,0.790464902,79.05,High Risk
C07122,53,51-65,70874,Middle Income,625,Fair,3,11,35100,3.97,51.88,Moderate Utilization,6,3,40,Weak,47,9332.67,3442.7,58.29,High DTI,1,0.849005296,84.9,High Risk
C07123,45,36-50,97678,Upper-Middle Income,575,Poor,21,6,103000,4.62,69.34,Moderate Utilization,8,3,30,Weak,45,9233.55,4814.71,59.15,High DTI,1,0.917342915,91.73,High Risk
C07124,47,36-50,41256,Low Income,593,Fair,7,17,21500,12.09,76.09,High Utilization,5,2,55,Weak,101,1862.65,1196.77,34.81,Moderate DTI,1,0.733243204,73.32,High Risk
C07125,44,36-50,37927,Low Income,635,Fair,28,12,21000,6.16,61.05,Moderate Utilization,0,0,100,Strong,31,1319.88,1659.94,52.52,High DTI,1,0.61689058,61.69,High Risk
C07126,69,66-75,69955,Middle Income,649,Fair,6,2,15600,8.1,85.59,High Utilization,1,0,95,Strong,47,1018.15,2446.68,41.97,High DTI,0,0.69014292,69.01,High Risk
C07127,40,36-50,138735,High Income,540,Poor,9,20,57200,3.93,49.09,Moderate Utilization,9,3,25,Weak,144,788.02,6633.85,57.38,High DTI,1,0.867703167,86.77,High Risk
C07128,31,26-35,129632,High Income,651,Fair,12,5,154100,10.35,42.03,Moderate Utilization,8,2,40,Weak,77,4415.61,3226.76,29.87,Moderate DTI,1,0.533306898,53.33,Medium Risk
C07129,38,36-50,64323,Middle Income,630,Fair,34,18,28900,14.65,49.77,Moderate Utilization,10,3,20,Weak,21,7309.99,2904.72,54.19,High DTI,1,0.838637978,83.86,High Risk
C07130,47,36-50,101445,Upper-Middle Income,631,Fair,18,10,24900,7.86,19.68,Low Utilization,9,1,45,Weak,121,4421.7,1738.94,20.57,Moderate DTI,0,0.320864748,32.09,Medium Risk
C07131,42,36-50,139730,High Income,723,Good,2,18,55400,9.91,31.32,Moderate Utilization,10,2,30,Weak,16,2947.88,1690.73,14.52,Low DTI,0,0.304016381,30.4,Medium Risk
C07132,63,51-65,140428,High Income,672,Good,40,13,103300,14.35,56.46,Moderate Utilization,10,3,20,Weak,130,6554.86,1262.68,10.79,Low DTI,1,0.476629439,47.66,Medium Risk
C07133,69,66-75,95688,Upper-Middle Income,639,Fair,22,5,121500,10.6,58.23,Moderate Utilization,3,1,75,Moderate,129,532.94,2916.09,36.57,Moderate DTI,0,0.557040368,55.7,Medium Risk
C07134,59,51-65,65450,Middle Income,739,Good,33,4,11700,4.01,61.29,Moderate Utilization,3,0,85,Strong,19,3091.54,375.79,6.89,Low DTI,0,0.208665766,20.87,Low Risk
C07135,29,26-35,139431,High Income,740,Very Good,30,15,151200,9.35,42.2,Moderate Utilization,4,1,70,Moderate,10,3852.78,1379.2,11.87,Low DTI,0,0.17960031,17.96,Low Risk
C07136,71,66-75,66051,Middle Income,637,Fair,20,7,78600,8.26,52.14,Moderate Utilization,10,1,40,Weak,139,2358.18,1877.5,34.11,Moderate DTI,1,0.659931571,65.99,High Risk
C07137,71,66-75,40801,Low Income,719,Good,18,17,19200,3.51,37.46,Moderate Utilization,8,1,50,Weak,100,6349.88,365.85,10.76,Low DTI,0,0.264565209,26.46,Low Risk
C07138,45,36-50,61341,Middle Income,639,Fair,21,10,79300,6.35,85.36,High Utilization,1,0,95,Strong,116,925.17,2677.02,52.37,High DTI,0,0.753544538,75.35,High Risk
C07139,22,18-25,119230,Upper-Middle Income,618,Fair,35,14,39600,13.37,38.06,Moderate Utilization,7,2,45,Weak,50,781.16,4025.01,40.51,High DTI,0,0.578416128,57.84,Medium Risk
C07140,59,51-65,71014,Middle Income,613,Fair,34,19,81800,12.66,43.56,Moderate Utilization,8,1,50,Weak,8,5160.66,2651.19,44.8,High DTI,1,0.653774456,65.38,High Risk
C07141,26,26-35,92793,Upper-Middle Income,789,Very Good,7,3,44400,9.24,15.33,Low Utilization,4,1,70,Moderate,102,826.57,842.87,10.9,Low DTI,0,0.109263113,10.93,Low Risk
C07142,59,51-65,71715,Middle Income,735,Good,17,9,77000,11.45,35.66,Moderate Utilization,8,0,60,Moderate,97,3873.98,690.26,11.55,Low DTI,0,0.219045093,21.9,Low Risk
C07143,50,36-50,92549,Upper-Middle Income,699,Good,20,4,34400,6.23,58.67,Moderate Utilization,0,0,100,Strong,147,2167.07,3080.34,39.94,Moderate DTI,1,0.455170524,45.52,Medium Risk
C07144,50,36-50,110308,Upper-Middle Income,746,Very Good,6,18,90700,3.02,39.48,Moderate Utilization,6,1,60,Moderate,52,9920.17,944.05,10.27,Low DTI,0,0.215810674,21.58,Low Risk
C07145,71,66-75,75251,Middle Income,828,Excellent,21,5,16100,10.9,25.52,Low Utilization,4,2,60,Moderate,71,2251.67,941.26,15.01,Low DTI,0,0.168952092,16.9,Low Risk
C07146,71,66-75,58437,Middle Income,725,Good,17,14,83000,9.96,40.78,Moderate Utilization,8,1,50,Weak,77,4126.26,1205.26,24.75,Moderate DTI,0,0.39439038,39.44,Medium Risk
C07147,70,66-75,74909,Middle Income,730,Good,34,7,62900,7.14,35.25,Moderate Utilization,1,0,95,Strong,51,4131.43,763.45,12.23,Low DTI,0,0.133569615,13.36,Low Risk
C07148,71,66-75,54294,Middle Income,674,Good,27,15,59600,8.52,74.65,High Utilization,0,0,100,Strong,73,8065.43,2309.3,51.04,High DTI,0,0.667971264,66.8,High Risk
C07149,48,36-50,51375,Middle Income,559,Poor,24,8,69300,14.09,82.33,High Utilization,9,1,45,Weak,133,4033.4,1383.27,32.31,Moderate DTI,1,0.795638118,79.56,High Risk
C07150,22,18-25,87418,Upper-Middle Income,601,Fair,32,17,111400,8.82,47.81,Moderate Utilization,10,0,50,Weak,130,6426.94,4312.62,59.2,High DTI,1,0.795115572,79.51,High Risk
C07151,69,66-75,30177,Low Income,738,Good,35,2,18100,7.38,65.85,Moderate Utilization,4,2,60,Moderate,9,6251.53,573.11,22.79,Moderate DTI,1,0.482733603,48.27,Medium Risk
C07152,37,36-50,81162,Upper-Middle Income,648,Fair,6,14,81000,14.25,67.58,Moderate Utilization,4,2,60,Moderate,150,7781.02,1814.65,26.83,Moderate DTI,0,0.57364953,57.36,Medium Risk
C07153,33,26-35,145858,High Income,723,Good,35,15,18600,12.45,32.21,Moderate Utilization,1,1,85,Strong,71,776.33,5220.5,42.95,High DTI,0,0.333306049,33.33,Medium Risk
C07154,59,51-65,65000,Middle Income,766,Very Good,8,18,61100,8.9,35.16,Moderate Utilization,1,0,95,Strong,28,9672.21,326.08,6.02,Low DTI,0,0.100272404,10.03,Low Risk
C07155,64,51-65,101275,Upper-Middle Income,653,Fair,25,15,48600,12.58,45.08,Moderate Utilization,3,1,75,Moderate,27,4182.05,4941.38,58.55,High DTI,1,0.675019652,67.5,High Risk
C07156,64,51-65,54513,Middle Income,483,Poor,30,14,15100,12.27,55.42,Moderate Utilization,10,0,50,Weak,122,3055.45,2357.23,51.89,High DTI,1,0.837161358,83.72,High Risk
C07157,64,51-65,63873,Middle Income,712,Good,18,10,87400,11.44,32.8,Moderate Utilization,4,1,70,Moderate,86,1782.45,1524.97,28.65,Moderate DTI,0,0.314296286,31.43,Medium Risk
C07158,43,36-50,79722,Middle Income,573,Poor,4,15,27900,10.55,82.57,High Utilization,0,0,100,Strong,71,6747.27,3699.1,55.68,High DTI,1,0.7906205,79.06,High Risk
C07159,38,36-50,93585,Upper-Middle Income,730,Good,12,4,108000,11.7,55.23,Moderate Utilization,1,0,95,Strong,97,6424.63,2688.23,34.47,Moderate DTI,0,0.386171504,38.62,Medium Risk
C07160,73,66-75,125370,High Income,639,Fair,29,12,143100,6.47,78.34,High Utilization,3,0,85,Strong,49,4181.37,2650.53,25.37,Moderate DTI,1,0.497127049,49.71,Medium Risk
C07161,64,51-65,35631,Low Income,693,Good,13,7,27600,11.67,61.6,Moderate Utilization,4,3,50,Weak,107,9979.82,561.49,18.91,Low DTI,0,0.506797216,50.68,Medium Risk
C07162,41,36-50,132367,High Income,697,Good,25,13,145500,4.93,57.97,Moderate Utilization,5,1,65,Moderate,64,7111.69,2775.29,25.16,Moderate DTI,1,0.424666358,42.47,Medium Risk
C07163,60,51-65,72225,Middle Income,574,Poor,25,1,85300,9.8,68.57,Moderate Utilization,2,0,90,Strong,14,8547.18,3127.34,51.96,High DTI,0,0.752583176,75.26,High Risk
C07164,72,66-75,68891,Middle Income,699,Good,36,6,75400,12.84,65.43,Moderate Utilization,8,0,60,Moderate,21,1998.98,1739.5,30.3,Moderate DTI,0,0.555734688,55.57,Medium Risk
C07165,34,26-35,99230,Upper-Middle Income,538,Poor,23,15,98900,9.67,81.59,High Utilization,6,1,60,Moderate,99,5974.16,4161.87,50.33,High DTI,0,0.855675685,85.57,High Risk
C07166,28,26-35,50946,Middle Income,681,Good,7,7,67100,6.97,66.02,Moderate Utilization,1,1,85,Strong,123,2774.12,2421.21,57.03,High DTI,1,0.73036082,73.04,High Risk
C07167,66,66-75,97731,Upper-Middle Income,623,Fair,33,3,61600,4.92,40.5,Moderate Utilization,5,2,55,Weak,59,1650.35,4792.89,58.85,High DTI,1,0.756080267,75.61,High Risk
C07168,22,18-25,138675,High Income,718,Good,14,10,185100,6.61,65.25,Moderate Utilization,0,0,100,Strong,32,1121.31,2935.29,25.4,Moderate DTI,0,0.297409994,29.74,Low Risk
C07169,33,26-35,53791,Middle Income,667,Fair,7,9,19300,6.17,27.37,Low Utilization,2,1,80,Strong,98,3902.63,1842.79,41.11,High DTI,1,0.40163522,40.16,Medium Risk
C07170,36,36-50,97274,Upper-Middle Income,558,Poor,3,3,117600,6.39,77.12,High Utilization,10,3,20,Weak,34,5532.51,4358.69,53.77,High DTI,1,0.930415569,93.04,High Risk
C07171,48,36-50,89492,Upper-Middle Income,673,Good,36,11,99100,13.59,58.43,Moderate Utilization,9,0,55,Weak,86,1213.91,847.94,11.37,Low DTI,0,0.343407005,34.34,Medium Risk
C07172,46,36-50,44114,Low Income,615,Fair,15,3,22700,11.07,46.64,Moderate Utilization,8,2,40,Weak,128,9205.49,1595.46,43.4,High DTI,1,0.746033757,74.6,High Risk
C07173,24,18-25,36301,Low Income,687,Good,11,10,53400,9.79,48.62,Moderate Utilization,6,0,70,Moderate,43,3135.07,1406.06,46.48,High DTI,0,0.593782074,59.38,Medium Risk
C07174,32,26-35,123303,High Income,641,Fair,15,13,27600,10.32,49.86,Moderate Utilization,2,0,90,Strong,60,5498.7,5850.73,56.94,High DTI,0,0.635540455,63.55,High Risk
C07175,46,36-50,99640,Upper-Middle Income,585,Fair,21,7,24800,6.2,73.91,High Utilization,6,0,70,Moderate,149,543.83,3721.55,44.82,High DTI,0,0.758613295,75.86,High Risk
C07176,60,51-65,140715,High Income,625,Fair,30,3,37300,9.91,45.36,Moderate Utilization,9,2,35,Weak,14,9516.57,3719.57,31.72,Moderate DTI,1,0.62601451,62.6,High Risk
C07177,59,51-65,56498,Middle Income,750,Very Good,17,5,83400,9.79,34.05,Moderate Utilization,6,3,40,Weak,136,4862.19,1119.6,23.78,Moderate DTI,0,0.389303573,38.93,Medium Risk
C07178,54,51-65,43988,Low Income,767,Very Good,23,19,9300,10.56,54.24,Moderate Utilization,5,1,65,Moderate,72,7387.53,203.44,5.55,Low DTI,1,0.212462404,21.25,Low Risk
C07179,34,26-35,44397,Low Income,580,Fair,22,9,66400,5.39,76.44,High Utilization,7,0,65,Moderate,72,2557.71,1882.43,50.88,High DTI,0,0.82551821,82.55,High Risk
C07180,40,36-50,117361,Upper-Middle Income,684,Good,25,12,45700,6.76,45.34,Moderate Utilization,1,0,95,Strong,16,9397.5,5306.67,54.26,High DTI,1,0.543124472,54.31,Medium Risk
C07181,29,26-35,94725,Upper-Middle Income,773,Very Good,16,19,132000,11.63,34.49,Moderate Utilization,2,1,80,Strong,86,6952.29,2962.52,37.53,Moderate DTI,1,0.307785413,30.78,Medium Risk
C07182,33,26-35,85554,Upper-Middle Income,744,Very Good,18,6,37100,11.33,44.22,Moderate Utilization,3,2,65,Moderate,120,1816.08,1413.07,19.82,Low DTI,0,0.288804594,28.88,Low Risk
C07183,68,66-75,145034,High Income,729,Good,14,9,179400,5.64,38.46,Moderate Utilization,9,2,35,Weak,95,8964.91,1503.52,12.44,Low DTI,0,0.327372579,32.74,Medium Risk
C07184,32,26-35,61428,Middle Income,669,Fair,38,8,22700,11.09,38.62,Moderate Utilization,4,3,50,Weak,115,5741.14,2447.91,47.82,High DTI,0,0.639345289,63.93,High Risk
C07185,65,51-65,130888,High Income,687,Good,2,17,109900,6.46,37.08,Moderate Utilization,1,0,95,Strong,122,8720,4449.1,40.79,High DTI,0,0.372145598,37.21,Medium Risk
C07186,30,26-35,90275,Upper-Middle Income,807,Excellent,32,16,81000,12.59,35.02,Moderate Utilization,5,0,75,Moderate,80,5475.21,549.17,7.3,Low DTI,0,0.113075491,11.31,Low Risk
C07187,29,26-35,69507,Middle Income,673,Good,38,12,87700,4.95,32.66,Moderate Utilization,10,3,20,Weak,35,9549.42,1038.55,17.93,Low DTI,0,0.426381479,42.64,Medium Risk
C07188,25,18-25,45418,Low Income,659,Fair,40,11,11900,10.65,71.69,High Utilization,5,1,65,Moderate,26,1589.03,939.02,24.81,Moderate DTI,0,0.515202735,51.52,Medium Risk
C07189,53,51-65,146621,High Income,596,Fair,39,4,22000,13.83,70.64,High Utilization,0,0,100,Strong,39,7575.62,5602.14,45.85,High DTI,1,0.633757829,63.38,High Risk
C07190,71,66-75,72922,Middle Income,618,Fair,34,6,15200,5.25,45.83,Moderate Utilization,5,1,65,Moderate,102,2902.42,3362.92,55.34,High DTI,1,0.728096028,72.81,High Risk
C07191,57,51-65,87666,Upper-Middle Income,647,Fair,26,2,18600,11.97,53.92,Moderate Utilization,6,2,50,Weak,6,3207.18,1880.44,25.74,Moderate DTI,1,0.530693066,53.07,Medium Risk
C07192,54,51-65,48343,Low Income,664,Fair,18,7,20200,14.48,43.93,Moderate Utilization,7,1,55,Weak,68,4327.4,1295.19,32.15,Moderate DTI,1,0.515754285,51.58,Medium Risk
